Empresa Emisora,Credito,Status Facturacion,Record ID#,Tipo de comision,Status Reparadora,Referencia,Monto,Fecha de facturacion,Fecha de envio de cobro,Fecha de Cobro,Banco Receptor,Fecha Operacion,Saldo,Factura Electronica,Fecha FE,Folio
RESPALDO COLOMBIA SAS,no,Por Cobrar,309569,Interes Moratorio SC,,5000061,"$11,958",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74360
RESPALDO COLOMBIA SAS,no,Cancelado,309570,Interes Moratorio SC,,5000051,"$12,462",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Por Cobrar,309571,Interes Moratorio CP,,8001181A,"$73,121",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73632
RESPALDO COLOMBIA SAS,no,Cobrado,309572,Interes Moratorio CP,,8001019A,"$105,935",04-02-2022,,03-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73886
RESPALDO COLOMBIA SAS,no,Por Cobrar,309573,Interes Moratorio CP,,8000996R,"$146,449",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74820
RESPALDO COLOMBIA SAS,no,Por Cobrar,309574,Interes Moratorio CP,,8000964A,"$327,836",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74478
RESPALDO COLOMBIA SAS,no,Cobrado,309575,Interes Moratorio CP,,8000947A,"$71,261",04-02-2022,,15-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74310
RESPALDO COLOMBIA SAS,no,Cobrado,309576,Interes Moratorio CP,,8000946A,"$34,443",04-02-2022,,01-04-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74176
RESPALDO COLOMBIA SAS,no,Por Cobrar,309577,Interes Moratorio CP,,8000800R,"$47,159",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74728
RESPALDO COLOMBIA SAS,no,Cobrado,309578,Interes Moratorio CP,,8000706A,"$151,934",04-02-2022,,24-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74051
RESPALDO COLOMBIA SAS,no,Por Cobrar,309579,Interes Moratorio CP,,8000623A,"$7,623",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74822
RESPALDO COLOMBIA SAS,no,Por Cobrar,309580,Interes Moratorio CP,,8000538R,"$49,241",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72720
RESPALDO COLOMBIA SAS,no,Por Cobrar,309581,Interes Moratorio CP,,8000502AA,"$289,104",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74490
RESPALDO COLOMBIA SAS,no,Por Cobrar,309582,Interes Moratorio CP,,8000474A,"$6,258",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72511
RESPALDO COLOMBIA SAS,no,Cobrado,309583,Interes Moratorio CP,,8000401R,"$7,538",04-02-2022,,30-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72900
RESPALDO COLOMBIA SAS,no,Por Cobrar,309584,Interes Moratorio CP,,8000398A,"$1,206,648",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73011
RESPALDO COLOMBIA SAS,no,Por Cobrar,309585,Interes Moratorio CP,,8000382A,"$56,144",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72735
RESPALDO COLOMBIA SAS,no,Por Cobrar,309586,Interes Moratorio CP,,8000320R,"$12,526",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73946
RESPALDO COLOMBIA SAS,no,Por Cobrar,309587,Interes Moratorio CP,,8000300A,"$243,985",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74950
RESPALDO COLOMBIA SAS,no,Por Cobrar,309588,Interes Moratorio CP,,8000259R,"$11,546",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72640
RESPALDO COLOMBIA SAS,no,Por Cobrar,309589,Interes Moratorio CP,,8000229A,"$19,440",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73488
RESPALDO COLOMBIA SAS,no,Por Cobrar,309590,Interes Moratorio CP,,8000194R,"$11,555",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72492
RESPALDO COLOMBIA SAS,no,Cobrado,309591,Interes Moratorio CP,,8000183A,"$28,311",04-02-2022,,28-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74481
RESPALDO COLOMBIA SAS,no,Por Cobrar,309592,Interes Moratorio CP,,8000150R,"$59,195",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74061
RESPALDO COLOMBIA SAS,no,Por Cobrar,309593,Interes Moratorio CP,,8000143R,"$328,104",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73985
RESPALDO COLOMBIA SAS,no,Cobrado,309594,Interes Moratorio CP,,8000136A,"$12,035",04-02-2022,,11-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72666
RESPALDO COLOMBIA SAS,no,Por Cobrar,309595,Interes Moratorio CP,,8000124R,"$20,158",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74221
RESPALDO COLOMBIA SAS,no,Cobrado,309596,Interes Moratorio CP,,8000109A,"$330,921",04-02-2022,,01-04-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72455
RESPALDO COLOMBIA SAS,no,Cobro Parcial Cobrado,309597,Interes Moratorio CP,,8000025R,"$36,292",04-02-2022,,06-02-2022,Bancolombia,04-02-2022,$0,yes,08-02-2022,74121
RESPALDO COLOMBIA SAS,no,Por Cobrar,309598,Interes Moratorio CP,,8000008A,"$83,962",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74333
RESPALDO COLOMBIA SAS,no,Cobrado,309599,Interes Moratorio CP,,8000004AR,"$103,598",04-02-2022,,30-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72521
RESPALDO COLOMBIA SAS,no,Cobrado,309600,Interes Moratorio CP,,8001613,"$16,702",04-02-2022,,10-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73490
RESPALDO COLOMBIA SAS,no,Cobrado,309601,Interes Moratorio CP,,8001572,"$39,689",04-02-2022,,08-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72664
RESPALDO COLOMBIA SAS,no,Cobro Parcial Cobrado,309602,Interes Moratorio CP,,8001505,"$394,071",04-02-2022,,04-02-2022,Bancolombia,04-02-2022,$0,yes,08-02-2022,72952
RESPALDO COLOMBIA SAS,no,Por Cobrar,309603,Interes Moratorio CP,,8001504,"$46,289",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74943
RESPALDO COLOMBIA SAS,no,Por Cobrar,309604,Interes Moratorio CP,,8001438,"$22,337",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74893
RESPALDO COLOMBIA SAS,no,Cobrado,309605,Interes Moratorio CP,,8001431,"$14,976",04-02-2022,,29-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74384
RESPALDO COLOMBIA SAS,no,Cobrado,309606,Interes Moratorio CP,,8001430,"$30,011",04-02-2022,,16-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74356
RESPALDO COLOMBIA SAS,no,Cobro Parcial Cobrado,309607,Interes Moratorio CP,,8001425,"$129,699",04-02-2022,,29-03-2022,Bancolombia,04-02-2022,$0,yes,08-02-2022,74280
RESPALDO COLOMBIA SAS,no,Por Cobrar,309608,Interes Moratorio CP,,8001421,"$34,793",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74162
RESPALDO COLOMBIA SAS,no,Cobrado,309609,Interes Moratorio CP,,8001412,"$34,603",04-02-2022,,03-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73551
RESPALDO COLOMBIA SAS,no,Cobrado,309610,Interes Moratorio CP,,8001410,"$10,136",04-02-2022,,22-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74008
RESPALDO COLOMBIA SAS,no,Cobro Parcial Cobrado,309611,Interes Moratorio CP,,8001407,"$26,137",04-02-2022,,04-03-2022,Bancolombia,04-02-2022,$0,yes,08-02-2022,73639
RESPALDO COLOMBIA SAS,no,Cobrado,309612,Interes Moratorio CP,,8001372,"$62,777",04-02-2022,,04-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72920
RESPALDO COLOMBIA SAS,no,Por Cobrar,309613,Interes Moratorio CP,,8001304,"$16,557",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72849
RESPALDO COLOMBIA SAS,no,Por Cobrar,309614,Interes Moratorio CP,,8001295,"$63,021",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74149
RESPALDO COLOMBIA SAS,no,Por Cobrar,309615,Interes Moratorio CP,,8001291,"$8,962",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73824
RESPALDO COLOMBIA SAS,no,Cobrado,309616,Interes Moratorio CP,,8001287,"$29,777",04-02-2022,,07-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73987
RESPALDO COLOMBIA SAS,no,Por Cobrar,309617,Interes Moratorio CP,,8001258,"$17,164",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74102
RESPALDO COLOMBIA SAS,no,Cobrado,309618,Interes Moratorio CP,,8001244,"$6,450",04-02-2022,,28-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72754
RESPALDO COLOMBIA SAS,no,Por Cobrar,309619,Interes Moratorio CP,,8001238,"$159,259",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73737
RESPALDO COLOMBIA SAS,no,Por Cobrar,309620,Interes Moratorio CP,,8001202,"$18,539",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74804
RESPALDO COLOMBIA SAS,no,Cobrado,309621,Interes Moratorio CP,,8001191,"$33,872",04-02-2022,,30-04-2022,Respaldo,04-02-2022,,yes,08-02-2022,74715
RESPALDO COLOMBIA SAS,no,Cobrado,309622,Interes Moratorio CP,,8001190,"$14,034",04-02-2022,,28-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73001
RESPALDO COLOMBIA SAS,no,Por Cobrar,309623,Interes Moratorio CP,,8001186,"$56,211",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73245
RESPALDO COLOMBIA SAS,no,Por Cobrar,309624,Interes Moratorio CP,,8001139,"$14,099",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72429
RESPALDO COLOMBIA SAS,no,Por Cobrar,309625,Interes Moratorio CP,,8001130,"$93,689",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72440
RESPALDO COLOMBIA SAS,no,Por Cobrar,309626,Interes Moratorio CP,,8001121,"$23,435",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74198
RESPALDO COLOMBIA SAS,no,Cobrado,309627,Interes Moratorio CP,,8001110,"$258,247",04-02-2022,,22-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73854
RESPALDO COLOMBIA SAS,no,Cobrado,309628,Interes Moratorio CP,,8001059,"$175,165",04-02-2022,,28-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74110
RESPALDO COLOMBIA SAS,no,Cobrado,309629,Interes Moratorio CP,,8001052,"$55,444",04-02-2022,,28-02-2022,Respaldo,04-02-2022,,yes,08-02-2022,73305
RESPALDO COLOMBIA SAS,no,Cobrado,309630,Interes Moratorio CP,,8001028,"$97,483",04-02-2022,,13-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73759
RESPALDO COLOMBIA SAS,no,Cobrado,309631,Interes Moratorio CP,,8001018,"$34,655",04-02-2022,,10-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73232
RESPALDO COLOMBIA SAS,no,Por Cobrar,309632,Interes Moratorio CP,,8001016,"$171,843",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73327
RESPALDO COLOMBIA SAS,no,Por Cobrar,309633,Interes Moratorio CP,,8001010,"$97,414",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73082
RESPALDO COLOMBIA SAS,no,Por Cobrar,309634,Interes Moratorio CP,,8001001,"$49,255",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74048
RESPALDO COLOMBIA SAS,no,Por Cobrar,309635,Interes Moratorio CP,,8000995,"$38,418",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72717
RESPALDO COLOMBIA SAS,no,Por Cobrar,309636,Interes Moratorio CP,,8000990,"$32,508",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74865
RESPALDO COLOMBIA SAS,no,Por Cobrar,309637,Interes Moratorio CP,,8000917,"$7,476",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73692
RESPALDO COLOMBIA SAS,no,Cobrado,309638,Interes Moratorio CP,,8000916,"$15,725",04-02-2022,,16-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74069
RESPALDO COLOMBIA SAS,no,Por Cobrar,309639,Interes Moratorio CP,,8000896,"$135,358",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72651
RESPALDO COLOMBIA SAS,no,Por Cobrar,309640,Interes Moratorio CP,,8000893,"$45,939",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74697
RESPALDO COLOMBIA SAS,no,Por Cobrar,309641,Interes Moratorio CP,,8000865,"$19,089",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73353
RESPALDO COLOMBIA SAS,no,Cobrado,309642,Interes Moratorio CP,,8000864,"$4,877",04-02-2022,,13-04-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74373
RESPALDO COLOMBIA SAS,no,Por Cobrar,309643,Interes Moratorio CP,,8000855,"$34,810",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74460
RESPALDO COLOMBIA SAS,no,Por Cobrar,309644,Interes Moratorio CP,,8000849,"$12,411",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73561
RESPALDO COLOMBIA SAS,no,Por Cobrar,309645,Interes Moratorio CP,,8000842,"$4,011",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74472
RESPALDO COLOMBIA SAS,no,Por Cobrar,309646,Interes Moratorio CP,,8000832,"$10,838",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73565
RESPALDO COLOMBIA SAS,no,Por Cobrar,309647,Interes Moratorio CP,,8000790,"$48,729",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73417
RESPALDO COLOMBIA SAS,no,Por Cobrar,309648,Interes Moratorio CP,,8000787,"$37,138",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73979
RESPALDO COLOMBIA SAS,no,Por Cobrar,309649,Interes Moratorio CP,,8000783,"$147,957",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73642
RESPALDO COLOMBIA SAS,no,Por Cobrar,309650,Interes Moratorio CP,,8000771,"$29,540",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73888
RESPALDO COLOMBIA SAS,no,Cobrado,309651,Interes Moratorio CP,,8000770,"$18,924",04-02-2022,,26-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74947
RESPALDO COLOMBIA SAS,no,Cobrado,309652,Interes Moratorio CP,,8000766,"$7,058",04-02-2022,,15-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73489
RESPALDO COLOMBIA SAS,no,Por Cobrar,309653,Interes Moratorio CP,,8000746,"$84,031",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72968
RESPALDO COLOMBIA SAS,no,Por Cobrar,309654,Interes Moratorio CP,,8000730,"$84,525",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74387
RESPALDO COLOMBIA SAS,no,Cobrado,309655,Interes Moratorio CP,,8000726,"$22,290",04-02-2022,,23-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73728
RESPALDO COLOMBIA SAS,no,Cobrado,309656,Interes Moratorio CP,,8000723,"$24,687",04-02-2022,,19-04-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73836
RESPALDO COLOMBIA SAS,no,Por Cobrar,309657,Interes Moratorio CP,,8000721,"$93,372",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72812
RESPALDO COLOMBIA SAS,no,Castigado,309658,Interes Moratorio CP,,8000697,"$77,575",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,73885
RESPALDO COLOMBIA SAS,no,Cobrado,309659,Interes Moratorio CP,,8000652,"$55,940",04-02-2022,,30-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73468
RESPALDO COLOMBIA SAS,no,Por Cobrar,309660,Interes Moratorio CP,,8000648,"$13,849",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73530
RESPALDO COLOMBIA SAS,no,Cobrado,309661,Interes Moratorio CP,,8000635,"$123,964",04-02-2022,,15-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74505
RESPALDO COLOMBIA SAS,no,Cobrado,309662,Interes Moratorio CP,,8000632,"$17,019",04-02-2022,,28-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72630
RESPALDO COLOMBIA SAS,no,Cobro Parcial Cobrado,309663,Interes Moratorio CP,,8000630,"$35,112",04-02-2022,,05-02-2022,Bancolombia,04-02-2022,$0,yes,08-02-2022,72465
RESPALDO COLOMBIA SAS,no,Castigado,309664,Interes Moratorio CP,,8000629,"$15,588",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,74137
RESPALDO COLOMBIA SAS,no,Por Cobrar,309665,Interes Moratorio CP,,8000589,"$14,913",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72529
RESPALDO COLOMBIA SAS,no,Por Cobrar,309666,Interes Moratorio CP,,8000574,"$134,566",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73275
RESPALDO COLOMBIA SAS,no,Por Cobrar,309667,Interes Moratorio CP,,8000571,"$35,953",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73965
RESPALDO COLOMBIA SAS,no,Cobrado,309668,Interes Moratorio CP,,8000570,"$6,084",04-02-2022,,07-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73511
RESPALDO COLOMBIA SAS,no,Castigado,309669,Interes Moratorio CP,,8000553,"$9,362",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,72978
RESPALDO COLOMBIA SAS,no,Por Cobrar,309670,Interes Moratorio CP,,8000536,"$220,350",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72913
RESPALDO COLOMBIA SAS,no,Cobrado,309671,Interes Moratorio CP,,8000513,"$52,379",04-02-2022,,14-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74724
RESPALDO COLOMBIA SAS,no,Por Cobrar,309672,Interes Moratorio CP,,8000512,"$6,120",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74428
RESPALDO COLOMBIA SAS,no,Por Cobrar,309673,Interes Moratorio CP,,8000510,"$44,428",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72587
RESPALDO COLOMBIA SAS,no,Cobrado,309674,Interes Moratorio CP,,8000506,"$124,950",04-02-2022,,11-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73106
RESPALDO COLOMBIA SAS,no,Por Cobrar,309675,Interes Moratorio CP,,8000459,"$47,876",04-02-2022,,,,04-02-2022,,yes,08-02-2022,75011
RESPALDO COLOMBIA SAS,no,Castigado,309676,Interes Moratorio CP,,8000449,"$30,657",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,73081
RESPALDO COLOMBIA SAS,no,Por Cobrar,309677,Interes Moratorio CP,,8000443,"$110,613",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72733
RESPALDO COLOMBIA SAS,no,Por Cobrar,309678,Interes Moratorio CP,,8000434,"$7,934",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74400
RESPALDO COLOMBIA SAS,no,Por Cobrar,309679,Interes Moratorio CP,,8000426,"$163,812",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74331
RESPALDO COLOMBIA SAS,no,Por Cobrar,309680,Interes Moratorio CP,,8000376,"$27,300",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73678
RESPALDO COLOMBIA SAS,no,Castigado,309681,Interes Moratorio CP,,8000371,"$43,139",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,72690
RESPALDO COLOMBIA SAS,no,Por Cobrar,309682,Interes Moratorio CP,,8000370,"$1,687",04-02-2022,,,,04-02-2022,,yes,08-02-2022,72567
RESPALDO COLOMBIA SAS,no,Cobrado,309683,Interes Moratorio CP,,8000355,"$14,358",04-02-2022,,16-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73420
RESPALDO COLOMBIA SAS,no,Castigado,309684,Interes Moratorio CP,,8000332,"$90,274",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,74878
RESPALDO COLOMBIA SAS,no,Castigado,309685,Interes Moratorio CP,,8000301,"$74,897",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,74680
RESPALDO COLOMBIA SAS,no,Cobrado,309686,Interes Moratorio CP,,8000290,"$59,082",04-02-2022,,10-05-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73393
RESPALDO COLOMBIA SAS,no,Castigado,309687,Interes Moratorio CP,,8000282,"$6,772",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,73650
RESPALDO COLOMBIA SAS,no,Cobrado,309688,Interes Moratorio CP,,8000271,"$34,135",04-02-2022,,28-02-2022,Respaldo,04-02-2022,,yes,08-02-2022,72919
RESPALDO COLOMBIA SAS,no,Por Cobrar,309689,Interes Moratorio CP,,8000270,"$14,948",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73136
RESPALDO COLOMBIA SAS,no,Cobrado,309690,Interes Moratorio CP,,8000269,"$24,546",04-02-2022,,28-02-2022,Respaldo,04-02-2022,,yes,08-02-2022,73832
RESPALDO COLOMBIA SAS,no,Cancelado,309691,Interes Moratorio CP,,8000258,"$30,415",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Por Cobrar,309692,Interes Moratorio CP,,8000239,"$23,408",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74236
RESPALDO COLOMBIA SAS,no,Castigado,309693,Interes Moratorio CP,,8000233,"$30,617",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,72922
RESPALDO COLOMBIA SAS,no,Castigado,309694,Interes Moratorio CP,,8000228,"$5,693",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,73306
RESPALDO COLOMBIA SAS,no,Por Cobrar,309695,Interes Moratorio CP,,8000226,"$3,179",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74618
RESPALDO COLOMBIA SAS,no,Cancelado,309696,Interes Moratorio CP,,8000225,"$62,195",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Cobrado,309697,Interes Moratorio CP,,8000193,"$3,537",04-02-2022,,24-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72883
RESPALDO COLOMBIA SAS,no,Cobrado,309698,Interes Moratorio CP,,8000191,"$12,695",04-02-2022,,25-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72773
RESPALDO COLOMBIA SAS,no,Cobrado,309699,Interes Moratorio CP,,8000167,"$9,498",04-02-2022,,12-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,74290
RESPALDO COLOMBIA SAS,no,Cancelado,309700,Interes Moratorio CP,,8000155,"$66,311",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Por Cobrar,309701,Interes Moratorio CP,,8000147,"$19,643",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73291
RESPALDO COLOMBIA SAS,no,Castigado,309702,Interes Moratorio CP,,8000134,"$24,844",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,74776
RESPALDO COLOMBIA SAS,no,Cobrado,309703,Interes Moratorio CP,,8000128,"$69,960",04-02-2022,,28-02-2022,Bancolombia,04-02-2022,,yes,08-02-2022,72789
RESPALDO COLOMBIA SAS,no,Cobrado,309704,Interes Moratorio CP,,8000122,"$9,382",04-02-2022,,13-03-2022,Bancolombia,04-02-2022,,yes,08-02-2022,73482
RESPALDO COLOMBIA SAS,no,Por Cobrar,309705,Interes Moratorio CP,,8000108,"$18,699",04-02-2022,,,,04-02-2022,,yes,08-02-2022,74869
RESPALDO COLOMBIA SAS,no,Cancelado,309706,Interes Moratorio CP,,8000106,"$358,971",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Castigado,309707,Interes Moratorio CP,,8000102,"$18,313",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,74316
RESPALDO COLOMBIA SAS,no,Castigado,309708,Interes Moratorio CP,,8000088,"$18,301",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,74924
RESPALDO COLOMBIA SAS,no,Cancelado,309709,Interes Moratorio CP,,8000078,"$12,454",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Cancelado,309710,Interes Moratorio CP,,8000073,"$79,757",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Por Cobrar,309711,Interes Moratorio CP,,8000062,"$220,027",04-02-2022,,,,04-02-2022,,yes,08-02-2022,73862
RESPALDO COLOMBIA SAS,no,Castigado,309712,Interes Moratorio CP,,8000044,"$18,207",04-02-2022,,30-04-2022,,04-02-2022,,yes,08-02-2022,73793
RESPALDO COLOMBIA SAS,no,Cancelado,309713,Interes Moratorio CP,,8000020,"$86,029",04-02-2022,,,,04-02-2022,,no,,
RESPALDO COLOMBIA SAS,no,Cobrado,309867,Interes Moratorio CP,,8001400,"$15,708",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,73010
RESPALDO COLOMBIA SAS,no,Cobrado,309868,Interes Moratorio CP,,8001226,"$49,341",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,75049
RESPALDO COLOMBIA SAS,no,Cobrado,309869,Interes Moratorio CP,,8001166,"$19,763",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,73406
RESPALDO COLOMBIA SAS,no,Cobrado,309870,Interes Moratorio CP,,8000226,"$4,494",03-02-2022,,03-02-2022,Bancolombia,03-02-2022,,yes,08-02-2022,74618
RESPALDO COLOMBIA SAS,no,Cobrado,309871,Interes Moratorio CP,,8000191,"$26,406",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,72773
RESPALDO COLOMBIA SAS,yes,Cobrado,310158,Interes Moratorio CT,,6001864R,"$31,407",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,72885
RESPALDO COLOMBIA SAS,yes,Cobrado,310159,Interes Moratorio CT,,6003769,"$30,785",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,74390
RESPALDO COLOMBIA SAS,yes,Cobrado,310160,Interes Moratorio CT,,6003009,"$40,182",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,73142
RESPALDO COLOMBIA SAS,yes,Cobrado,310161,Interes Moratorio CT,,6002779,"$40,157",03-02-2022,,03-02-2022,Bancolombia,03-02-2022,,yes,08-02-2022,73017
RESPALDO COLOMBIA SAS,yes,Cobrado,310162,Interes Moratorio CT,,6002734,"$54,704",03-02-2022,,03-02-2022,Bancolombia,03-02-2022,,yes,08-02-2022,72907
RESPALDO COLOMBIA SAS,yes,Cobrado,310163,Interes Moratorio CT,,6002414,"$83,682",03-02-2022,,03-02-2022,Bancolombia,03-02-2022,,yes,08-02-2022,73875
RESPALDO COLOMBIA SAS,yes,Cobrado,310164,Interes Moratorio CT,,6001996,"$4,969",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,74494
RESPALDO COLOMBIA SAS,yes,Cobrado,310165,Interes Moratorio CT,,6001971,"$203,866",02-02-2022,,02-02-2022,Bancolombia,02-02-2022,,yes,08-02-2022,72634
